web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571529775-8752","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAt.hsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Facebook Refuses To Pull Trump Campaign Ad That Falsely Accuses Biden Of Corruption","Facebook Refuses To Pull Trump Campaign Ad That Falsely Accuses Biden Of Corruption","https://search.huffpost.com/click/_ylt=AwrS_AgipKtdORUAdhFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558563/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ffacebook-trump-campaign-biden-ad_n_5d9d7f76e4b02c9da040f73b/RK=2/RS=8s8tML48Kvopkw47t.ofmeaAbzU-","Joe Biden has slammed Facebook for allowing the spread of an “objectively false” ad. The clip has already been viewed on Facebook millions of times.","Dominique Mosbergen","10/09/2019 05:29 am ET",""
"1571529738-8539","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuehsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Biden To Trump On Ukraine: ‘You’re Not Going To Destroy My Family’","Biden To Trump On Ukraine: 'You're Not Going To Destroy My Family'","https://search.huffpost.com/click/_ylt=Awr47a_so6tdaBQAM7ZsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558509/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbiden-trump-ukraine-smears-attacks_n_5d954872e4b02911e11580c2/RK=2/RS=_EpSOB3wX0si1wz4c2TsAPdAo3U-","The former vice president and 2020 rival called out Trump, the target of an impeachment inquiry, for asking the Ukrainian leader to probe Biden and his son.","","10/02/2019 09:51 pm ET","Earlier Wednesday, Trump repeatedly evaded questions from reporters about comments he made about Biden during the July phone call, including a question on what exactly he had wanted Zelensky to do about the former vice president and his son."
"1571529809-8980","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Read Live Updates From The 4th Democratic Presidential Debate","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AfNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=wfRMa3.Chv541yR7C0Y88FeAgsM-","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","10:50 p.m. ET"
"1571529814-9219","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Hunter Biden Says He Did Nothing ‘Improper’ In Ukraine, China Work","Hunter Biden Says He Did Nothing 'Improper' In Ukraine, China Work","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AeNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhunter-biden-interview_n_5da5a769e4b01c76560cc9cb/RK=2/RS=DSpf5UftiUKNXk_y50SNYNJ55uE-","Joe Biden’s son said he exercised “poor judgment,” however, by getting involved in something he compared to a “swamp.”","","10/15/2019 07:35 am ET","Hunter Biden on Sunday announced he was stepping down from his position as a director for Chinese investment company BHR Partners as Trump continues to accuse him and his father of corrupt activity in Ukraine and China."
"1571529726-8461","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuehsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Trump Repeatedly Refuses To Answer Questions About Biden Part Of Ukraine Call","Trump Repeatedly Refuses To Answer Questions About Biden Part Of Ukraine Call","https://search.huffpost.com/click/_ylt=Awr47a_so6tdaBQAO7ZsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558509/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdonald-trump-ukraine-finland-press-conference_n_5d94f639e4b0da7f6620bcee/RK=2/RS=eFyTWf_iBS0a_kZVbhYhEmrLIlQ-","His press conference with Finland’s President Sauli Niinistö devolved into a rant about Democrats and the “fake news media.”","","10/02/2019 04:31 pm ET","Trump has accused then-Vice President Biden of calling for the removal of a corrupt prosecutor in Ukraine for the purpose of impeding an investigation into the Ukrainian gas company upon whose board Hunter Biden was serving. Ukrainian authorities have cleared Biden of any wrongdoing."
"1571529723-8449","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuehsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Joe Biden Goes Big On Assault Weapons, But Not As Bold As Democratic Rivals","Biden Goes Big On Assault Weapons, But Not As Bold As Democratic Rivals","https://search.huffpost.com/click/_ylt=Awr47a_so6tdaBQAPbZsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558509/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-assault-weapons-gun-policy_n_5d942938e4b0e9e76054d9c3/RK=2/RS=IIx5GpsgDlyE2RRCHdBSsx1F1IQ-","The former vice president’s gun control plan would require owners of assault-style weapons to either sell their guns or register them with the ATF.","","10/02/2019 06:25 am ET","Biden and other leading Democratic 2020 presidential contenders are set to speak at a forum in Las Vegas sponsored by the gun control groups Giffords and March For Our Lives. The forum is scheduled two years and one day after the deadliest mass shooting in American history, which killed 58 people at a country music festival in the city."
"1571529786-8826","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAt.hsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Donald Trump Is Copying Richard Nixon’s Reelection Misdeeds","Trump Is Copying Richard Nixon’s Reelection Misdeeds","https://search.huffpost.com/click/_ylt=AwrS_AgipKtdORUAbhFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558563/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdonald-trump-joe-biden-nixon_n_5da4b864e4b0400ea60f57d7/RK=2/RS=rqNWMqUTB_hJElf5Dq1SkpsW5XM-","Nixon’s dirty tricks helped take out his most feared rival Ed Muskie. Trump is trying the same with Joe Biden.","","10/15/2019 05:45 am ET","What was done to Muskie is precisely what is being done to Biden. The president of the United States orchestrated a secret campaign of smears and deceit meant to destroy the political opponent he perceived as the most threatening to his own reelection. For Muskie, that president was Richard Nixon. For Biden, it’s Donald Trump."
"1571529794-8888","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","2018 Was A Breakthrough For Candidates Of Color. Why Isn’t 2020 The Same?","2018 Was A Breakthrough For Candidates Of Color. Why Isn’t 2020 The Same?","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AiNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fcandidates-of-color-2020-presidential-campaign_n_5da51ef3e4b01c76560b9566/RK=2/RS=pjpjnRO7HOJmpFwNnUoXncU5xt8-","Three white candidates are dominating the Democratic presidential primary while Kamala Harris, Cory Booker and Julián Castro struggle.","","10/15/2019 07:00 am ET","Amanda Terkel contributed reporting."
"1571529738-8537","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuehsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Biden To Trump On Ukraine: ‘You’re Not Going To Destroy My Family’","Biden To Trump On Ukraine: 'You're Not Going To Destroy My Family'","https://search.huffpost.com/click/_ylt=Awr47a_so6tdaBQAM7ZsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558509/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbiden-trump-ukraine-smears-attacks_n_5d954872e4b02911e11580c2/RK=2/RS=_EpSOB3wX0si1wz4c2TsAPdAo3U-","The former vice president and 2020 rival called out Trump, the target of an impeachment inquiry, for asking the Ukrainian leader to probe Biden and his son.","","10/02/2019 09:51 pm ET","According to the White House’s summary of the July call, Trump asked Zelensky to work with his personal attorney Rudy Giuliani and U.S. Attorney General William Barr to investigate Biden, a front-runner in the Democratic race, as well as his son Hunter, based on unfounded corruption allegations."
"1571529775-8755","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAt.hsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Facebook Refuses To Pull Trump Campaign Ad That Falsely Accuses Biden Of Corruption","Facebook Refuses To Pull Trump Campaign Ad That Falsely Accuses Biden Of Corruption","https://search.huffpost.com/click/_ylt=AwrS_AgipKtdORUAdhFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558563/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ffacebook-trump-campaign-biden-ad_n_5d9d7f76e4b02c9da040f73b/RK=2/RS=8s8tML48Kvopkw47t.ofmeaAbzU-","Joe Biden has slammed Facebook for allowing the spread of an “objectively false” ad. The clip has already been viewed on Facebook millions of times.","","10/09/2019 05:29 am ET","The New York Times, which first reported Facebook’s denial of Biden’s request, reported Tuesday that the social media giant had sent a letter to the former vice president, saying the ad did not violate company policies."
"1571529809-9192","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Read Live Updates From The 4th Democratic Presidential Debate","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AfNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=wfRMa3.Chv541yR7C0Y88FeAgsM-","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Booker on impeachment: “This must be fair” and must be about “patriotism, not partisanship.”"
"1571529726-8456","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuehsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Trump Repeatedly Refuses To Answer Questions About Biden Part Of Ukraine Call","Trump Repeatedly Refuses To Answer Questions About Biden Part Of Ukraine Call","https://search.huffpost.com/click/_ylt=Awr47a_so6tdaBQAO7ZsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558509/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdonald-trump-ukraine-finland-press-conference_n_5d94f639e4b0da7f6620bcee/RK=2/RS=eFyTWf_iBS0a_kZVbhYhEmrLIlQ-","His press conference with Finland’s President Sauli Niinistö devolved into a rant about Democrats and the “fake news media.”","Hayley Miller","10/02/2019 04:31 pm ET",""
"1571529773-8750","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAt.hsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Mike Pence Won’t Say If He Knew Ukraine Aid Was Tied To Biden Probe","Mike Pence Won't Say If He Knew Ukraine Aid Was Tied To Biden Probe","https://search.huffpost.com/click/_ylt=AwrS_AgipKtdORUAeBFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558563/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmike-pence-ukraine-joe-biden-investigation-trump_n_5d9f6785e4b087efdbaa7a90/RK=2/RS=CDC3UICM9tMkRkRaBpNVY3hTI2Y-","The vice president dodged the question four times in a row. Not a good look, man!","","10/10/2019 03:12 pm ET","“Let me make something 100% clear to the American public and anyone running for public office,” Weintraub said in a statement. “It is illegal for any person to solicit, accept or receive anything of value from a foreign national in connection with a US election.”"
"1571529753-8606","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuOhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Republicans Signed Letter Supporting The Ukraine Reforms Biden Was Pushing","Republicans Signed Letter Supporting The Ukraine Reforms Biden Was Pushing","https://search.huffpost.com/click/_ylt=Awr9CKkIpKtdNQYAeYFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558536/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-republican-support-letter-ukraine_n_5d960e2ee4b0da7f6622ccc5/RK=2/RS=RZFT14oeB8eLiYytxhqYAfUESqE-","A 2016 letter expressing bipartisan support for “urgent reforms” within Ukraine’s prosecutor general’s office appears to undermine Trump’s claims.","","10/03/2019 01:55 pm ET","“I don’t know what’s true, I don’t know what’s not true,” Johnson said while discussing some of the issues referenced in the letter he wrote with Grassley. “If something happened, the American people should know. If something didn’t happen, the American people need to know so we can get this behind us. It’s about uncovering the truth.”"
"1571529809-9179","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Read Live Updates From The 4th Democratic Presidential Debate","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AfNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=wfRMa3.Chv541yR7C0Y88FeAgsM-","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Nina Golgowski"
