web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571531302-12056","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ Deputy Privately Admitted Trump Administration’s Idea Could Hurt Kids","Betsy DeVos’ Deputy Privately Admitted Trump Administration's Idea Could Hurt Kids","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAh4psBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-deputy-admitted-trump-administrations-idea-could-hurt-kids_n_5b296571e4b0a4dc9921cb1f/RK=2/RS=3_yfixbFgMOZ.b5i6qbYoDFqohE-","Candice Jackson indicated she was against rescinding the Obama-era school discipline guidance that protects brown and black children.","","06/20/2018 12:15 pm ET","The guidance was issued in reaction to stark statistics showing that students of color are disproportionately subject to harsher discipline than their white peers, even for the same behavior."
"1571531280-11945","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Friday’s Morning Email: Inside The Voucher Schools Championed By Betsy DeVos","Friday's Morning Email: Inside The Voucher Schools Championed By Betsy DeVos","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA2.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ffridays-morning-email-inside-the-voucher-schools-championed-by-betsy-devos_n_5a2a81e8e4b0a290f04ff594/RK=2/RS=OmssExa0OvXXsrDH1j.a1bBYF64-","And bankrolled by taxpayer money.","","12/08/2017 07:30 am ET","‘INSIDE THE REAL (AND REALLY SECRET) MIDDLE EAST PEACE PROCESS’ “The defining fault line in the Middle East today is not between supporters of Palestine and those of Israel. The fight that will decide the Mideast’s future is that between Iran and its many opponents — most importantly Saudi Arabia.” [HuffPost]"
"1571531310-12093","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","Betsy DeVos' New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAgYpsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbesty-devos-new-title-ix-guidelines-prioritize-schools-over-sexual-assault-survivors_n_5beede5fe4b0510a1f3037cf/RK=2/RS=vvvUgMhGxd1y4k6dwx0v2M8ZDWc-","The Education Department just proposed guidelines to the civil rights law that would drastically change the way schools handle sexual misconduct.","","11/16/2018 01:29 pm ET","Below are the provisions that could have the largest impact on how sexual misconduct is handled in school settings across the country:"
"1571531261-11850","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos Loves To Tell This Teacher’s Story. But He Says She Got It All Wrong.","Betsy DeVos Loves To Tell This Teacher’s Story. But He Says She Got It All Wrong.","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA6.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-jed-teacher_n_5c524d60e4b0ca92c6dd1812/RK=2/RS=ccvuCRuFX_Q41LMD91STPgTQG0I-","“I hate knowing she is using my words to further push her agenda,” says educator Jed Dearybury.","","01/31/2019 10:00 am ET","Meanwhile, Dearybury says he is concerned about the treatment of LGBTQ students under the Trump administration and the unequal distribution of funds between schools in rich and poor areas."
"1571531276-11935","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Trevor Noah Skewers Betsy DeVos With Fake For-Profit University Ad","Trevor Noah Skewers Betsy DeVos With Fake For-Profit University Ad","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA3.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrevor-noah-fake-ad-betsy-devos_n_5afd2e7be4b06a3fb50dad55/RK=2/RS=nmYCU73m17t8VQq1MTwWQqpSfIM-","“Are you looking to spend $100,000 you don’t have to get a degree that won’t help you find a job?”","","05/17/2018 05:36 am ET","Host Trevor Noah shone a light on how fraudulent for-profit universities are “poised to make a comeback” after DeVos dismantled the Department of Education team dedicated to investigating fraud."
"1571531265-11880","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos Mulls The Fate Of Guidance Designed To Reduce Racial Bias In Schools","Betsy DeVos Mulls The Fate Of Guidance Designed To Reduce Racial Bias In Schools","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA5.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdevos-discipline-guidance_n_5ac4f523e4b093a1eb2150df/RK=2/RS=jSxf3kJBWKYwLLhNXU1CgWRpGJ8-","DeVos is meeting with proponents and critics of Obama-era guidance intended to stymie the school-to-prison pipeline.","","04/04/2018 01:33 pm ET","Additionally, only one of the country’s major teachers unions was invited, with the administration leaving out the American Federation of Teachers."
"1571531218-11621","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","How Betsy DeVos Became The Most Hated Cabinet Secretary","How Betsy DeVos Became The Most Hated Cabinet Secretary","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAG9FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-most-hated-secretary_n_59ee3d3be4b003385ac13c9b/RK=2/RS=AkwOyAvBm17TnT1jWaQQaOd4F9g-","Meet the new Democratic boogeyman for 2018.","","10/24/2017 05:46 am ET","Ariel Edwards-Levy contributed reporting."
"1571531280-11962","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Friday’s Morning Email: Inside The Voucher Schools Championed By Betsy DeVos","Friday's Morning Email: Inside The Voucher Schools Championed By Betsy DeVos","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA2.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ffridays-morning-email-inside-the-voucher-schools-championed-by-betsy-devos_n_5a2a81e8e4b0a290f04ff594/RK=2/RS=OmssExa0OvXXsrDH1j.a1bBYF64-","And bankrolled by taxpayer money.","","12/08/2017 07:30 am ET","Melania Trump said she’d love to go to a deserted island for the holidays. Read into that what you will."
"1571531302-12049","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ Deputy Privately Admitted Trump Administration’s Idea Could Hurt Kids","Betsy DeVos’ Deputy Privately Admitted Trump Administration's Idea Could Hurt Kids","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAh4psBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-deputy-admitted-trump-administrations-idea-could-hurt-kids_n_5b296571e4b0a4dc9921cb1f/RK=2/RS=3_yfixbFgMOZ.b5i6qbYoDFqohE-","Candice Jackson indicated she was against rescinding the Obama-era school discipline guidance that protects brown and black children.","","06/20/2018 12:15 pm ET","The letter, which HuffPost has obtained, was an acknowledgment of the SPLC’s meeting with Jackson, as well as a follow-up to some of the points discussed surrounding the guidance."
"1571531265-11871","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos Mulls The Fate Of Guidance Designed To Reduce Racial Bias In Schools","Betsy DeVos Mulls The Fate Of Guidance Designed To Reduce Racial Bias In Schools","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA5.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdevos-discipline-guidance_n_5ac4f523e4b093a1eb2150df/RK=2/RS=jSxf3kJBWKYwLLhNXU1CgWRpGJ8-","DeVos is meeting with proponents and critics of Obama-era guidance intended to stymie the school-to-prison pipeline.","","04/04/2018 01:33 pm ET","“Our children deserve better than this administration,” said King, who described DeVos as “very pleasant,” although “she didn’t say much.”"
"1571531305-12067","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Kate McKinnon Channels Bobble-Head Betsy DeVos On ‘Saturday Night Live’","Kate McKinnon Channels Bobble-Head Betsy DeVos On 'Saturday Night Live'","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAhYpsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmckinnon-betsy-devos-snl_n_5aadfe54e4b0c33361b1033b/RK=2/RS=k7daAlFCHmO_qTC.05xT4su8w6U-","She wants to make certain “all schools are safe learning environments for guns.”","","03/18/2018 02:35 am ET","The “Weekend Update” bit was a play on DeVos’ disastrous appearance last week on “60 Minutes,” when she admitted she lacked facts on school performance and said she never “intentionally” visits poorly performing schools to try to determine what isn’t working."
"1571531295-12018","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","I’m Drowning In $120K Of Student Debt And I’m Suing Betsy DeVos To Make Her Fix That","I'm Drowning In $120K Of Student Debt And I'm Suing Betsy DeVos","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAjYpsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fsuing-betsy-devos-student-debt_n_5d44529ae4b0aca3411ce72d/RK=2/RS=k4wizqGloTy9CMqDJFn2ciKxxjw-","null","","08/05/2019 09:00 am ET","In 2007, I enrolled in the Illinois Institute of Art in Schaumburg, Illinois, to earn my bachelor’s in fine arts. Now I’m not sure I will ever be able to repay my more than six-figure debt. My credit is ruined. Before I filed my application for DTR and my loans were placed into forbearance, debt collectors would call me as many as 10 times a day at all hours. They even called my recently deceased grandmother as well as other members of my family, none of whom are listed on my loan documents."
"1571531246-11769","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsDpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Republicans Make New Push For Program That Would Bolster Private Schools","Betsy DeVos Pushes New School Choice Program","https://search.huffpost.com/click/_ylt=Awr9IlvfqatdqjMAu69sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560031/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-school-choice_n_5c775fcde4b010e7c563cdab/RK=2/RS=SB57cVT1vkynrtg98EmZMS9Nja0-","Critics say the bill would divert resources from public schools. Betsy DeVos says that’s “fake news.”","Rebecca Klein","02/28/2019 01:17 pm ET",""
"1571531218-11592","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","How Betsy DeVos Became The Most Hated Cabinet Secretary","How Betsy DeVos Became The Most Hated Cabinet Secretary","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAG9FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-most-hated-secretary_n_59ee3d3be4b003385ac13c9b/RK=2/RS=AkwOyAvBm17TnT1jWaQQaOd4F9g-","Meet the new Democratic boogeyman for 2018.","","10/24/2017 05:46 am ET","Republicans who oppose DeVos say it’s not against the party’s philosophy to support public education. Indeed, the vast majority of Americans send their children to public schools, and for the most part, people are happy with their local schools."
"1571531302-12044","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ Deputy Privately Admitted Trump Administration’s Idea Could Hurt Kids","Betsy DeVos’ Deputy Privately Admitted Trump Administration's Idea Could Hurt Kids","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAh4psBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-deputy-admitted-trump-administrations-idea-could-hurt-kids_n_5b296571e4b0a4dc9921cb1f/RK=2/RS=3_yfixbFgMOZ.b5i6qbYoDFqohE-","Candice Jackson indicated she was against rescinding the Obama-era school discipline guidance that protects brown and black children.","","06/20/2018 12:15 pm ET","One of the Department of Education’s top civil rights appointees said in a private meeting that it isn’t necessary for the Trump administration to rescind school discipline guidance designed to protect black and brown children."
