web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571523440-1261","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","Not only would this proposed rule ignore the rampant sexual violence that often takes place at fraternity and athletes’ houses, it would likely further isolate marginalized students who commute to campus."
"1571523445-1286","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","Galvin has got a good shot at winning the Democratic primary on Aug. 21, though she’s not a Democrat. She’s a pro-gun independent who supports drilling in the Arctic National Wildlife Reserve. But she is otherwise socially progressive ― she is pro-LGBTQ rights and pro-abortion rights, for example ― and because of Alaska’s unique campaign rules, she can run as an independent on the Democratic ballot."
"1571523445-1295","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","Hood tamped down on the significance of Galvin raising more money than Young, noting that Young’s 2016 Democratic challenger, Steve Lindbeck, had raised more than Galvin by this point in that race and still lost by a lot."
"1571523452-1309","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","Still, advocates say current funding for such grants isn’t nearly enough."
"1571523440-1259","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","Sejal Singh, policy coordinator for Know Your IX, brought up the sexual abuse scandal involving Larry Nassar, the former USA Gymnastics and Michigan State University team doctor accused of sexually abusing hundreds of athletes."
"1571523440-1272","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","Need help? Visit RAINN’s National Sexual Assault Online Hotline or the National Sexual Violence Resource Center’s website."
"1571523452-1306","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","These programs are essential to kids with disabilities, according to advocates."
"1571523405-1179","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9DspMi6tdlpwAGC1sBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","","","","","","",""
"1571523412-1197","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Will Meet With Men's Rights Activists Tomorrow About Sexual Assault","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwADS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f118-sexual-assault-survivors-write-letter-asking-trump-who-are-you-here-to-serve_n_59650307e4b005b0fdc8bcc6/RK=2/RS=EK.tCEjcp_yxVG2TlSIOAsapkrg-","Betsy DeVos Will Meet With Men’s Rights Activists Tomorrow About Sexual Assault","The Secretary of Education will also meet with survivors, but they’re not totally satisfied.","","07/12/2017 09:01 am ET","Scroll below to read the full letter."
"1571523452-1301","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","“It’s 272,000 kids that are affected,” he told her."
"1571523458-1324","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos To Promote School That Bans Transgender Students And Staff","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_SxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-transgender-students_n_5d826487e4b0849d472247ff/RK=2/RS=2EpLqeLOxF7JtBPLxEfrkYxFCs8-","Betsy DeVos To Promote School That Bans Transgender Students And Staff","The education secretary is set to visit a Catholic elementary school in Pennsylvania that has an explicit anti-trans policy.","","09/18/2019 02:22 pm ET","Education Secretary Betsy DeVos hit the road this week for what her department calls a “2019 Back-to-School tour.” Her itinerary includes a school that bans transgender students and staff, HuffPost has discovered."
"1571523440-1262","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","“When you look at community colleges and commuter colleges ― this guideline would prevent marginalized students from having their claims considered,” Davidson said. “Especially when it’s already more difficult to report sexual assault if you are a student from a variety of historically underserved backgrounds.”"
"1571523440-1252","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","“What is reflected in the Times article is a tacit endorsement of campuses where it is safer to commit sexual assault than to be a survivor,” Jess Davidson, executive director of the survivor advocacy organization End Rape on Campus, told HuffPost."
"1571523422-1218","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Loses Lawsuit Over Obama-Era Student Loan Rules","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwACS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-loses-student-loan-lawsuit_n_5b99dee7e4b05092ceed040f/RK=2/RS=thV8RAuUQLEcGcNeByDFn1tKRLg-","Betsy DeVos Loses Lawsuit Over Obama-Era Student Loan Rules","A judge ruled the secretary of education’s attempts to delay the Obama administration’s regulations “unlawful.”","","09/13/2018 06:33 am ET","“This is a crushing defeat for [DeVos], and a huge win for students who have been scammed by [for-profit] colleges,” Warren tweeted."
"1571523445-1293","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","She’s already touting her all-female congressional campaign team on her Facebook page with the caption “Working women run Alaska and they run this campaign.”"
"1571523429-1227","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Sued For Weakening Sexual Assault Reporting Protections For Students","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwABy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-lawsuit-sex-assault-student-protections_n_5a6bf2a4e4b06e253267baca/RK=2/RS=00taHjDwiDVBZVUv6LFLnoz_8x8-","Betsy DeVos Sued For Weakening Sexual Assault Reporting Protections For Students","The suit says DeVos and an assistant education secretary are convinced women are lying or are misunderstanding or regretting consensual sex.","","01/27/2018 01:15 am ET","SurvJustice, which helps university women report assault, joined with Equal Rights Advocates and the Victim Rights Law Center to file the suit, which argues that the changes are discriminatory, violate federal law and are having a “chilling effect” on assault reports. In addition, schools are either not responding to the fewer complaints or not taking action as quickly, according to the suit."
"1571523445-1288","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","But if Galvin makes it to that point, that’s where things get hairy. Never mind Young’s staying power; his House seat is rated solidly Republican by The Cook Political Report. Young defeated his 2016 Democratic challenger by more than 14 points."
"1571523429-1236","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Sued For Weakening Sexual Assault Reporting Protections For Students","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwABy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-lawsuit-sex-assault-student-protections_n_5a6bf2a4e4b06e253267baca/RK=2/RS=00taHjDwiDVBZVUv6LFLnoz_8x8-","Betsy DeVos Sued For Weakening Sexual Assault Reporting Protections For Students","The suit says DeVos and an assistant education secretary are convinced women are lying or are misunderstanding or regretting consensual sex.","","01/27/2018 01:15 am ET","They “fall into the category of ‘we were both drunk,’ ‘we broke up, and six months later I found myself under a Title IX investigation because she just decided that our last sleeping together was not quite right,’” Jackson told the newspaper. She has also branded the women who have accused Trump of sexual harassment as “fake victims.”"
"1571523452-1318","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","“We had to make some difficult decisions with this budget,” DeVos told a House subcommittee on Tuesday."
