web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570864721-4495","https://www.foxnews.com/politics","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","https://www.foxnews.com/politics/trump-minneapolis-minnesota-rally-impeachment-push-security-costs-ilhan-omar","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","","""I have to sign these letters,"" Trump said, saying it also was ""very tough"" to go to Dover Air Force Base to ""meet the parents and families and wives and children, sisters and brothers"" of fallen soldiers who arrive in coffins.","1 day ago"
"1570864826-4695","https://www.foxnews.com/politics","Federal appeals court rules against Trump in battle over tax returns","https://www.foxnews.com/politics/federal-appeals-court-rules-against-trump-in-battle-over-tax-returns","Federal appeals court rules against Trump in battle over tax returns","Federal appeals court rules against Trump in battle over tax returns","Alex Pappas","","16 hours ago"
"1570864568-4326","https://www.foxnews.com/politics","GOP House Intel panel member tells Pelosi to release Volker transcript, slams 'secret hearings'","https://www.foxnews.com/politics/gop-congressman-to-pelosi-volker-leaks-contradict-testimony-and-its-time-to-end-secret-proceedings","GOP House Intel panel member tells Pelosi to release Volker transcript, slams 'secret hearings'","GOP House Intel panel member tells Pelosi to release Volker transcript, slams 'secret hearings'","","Turner also alleged that Democratic-led House committees ""are discussing holding not only secret hearings, but interviewing secret witnesses.""","1 day ago"
"1570864780-4626","https://www.foxnews.com/politics","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","https://www.foxnews.com/politics/drama-swirls-ahead-of-dems-planned-interview-with-ukraine-diplomat","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","","However, multiple sources told Fox News late Thursday that Sondland will indeed appear for a transcribed interview before House investigators next Wednesday, defying the State Department. ""Notwithstanding the State Department’s current direction to not testify, Ambassador Sondland will honor the Committees’ subpoena, and he looks forward to testifying on Thursday,"" read a statement released by Sondland.","1 day ago"
"1570864817-4694","https://www.foxnews.com/politics","Anticipation builds for appearance by Marie Yovanovitch at impeachment inquiry hearing","https://video.foxnews.com/v/6094043914001/","Anticipation builds for appearance by Marie Yovanovitch at impeachment inquiry hearing","Anticipation builds for appearance by Marie Yovanovitch at impeachment inquiry hearing","","","null"
"1570864900-4786","https://www.foxnews.com/politics","Pompeo calls foul on NBA's China treatment","https://www.foxnews.com/politics/pompeo-nba-china-usa-uighur-muslims","Pompeo calls foul on NBA's China treatment","Pompeo calls foul on NBA's China treatment","Caleb Parke","","13 hours ago"
"1570865029-4986","https://www.foxnews.com/politics","Nancy Pelosi says Trump's rally comments about Biden 'beyond the pale,' rips Senate Republicans' 'cowardice' on impeachment inquiry","https://www.foxnews.com/politics/nancy-pelosi-says-trump-rally-comments-about-biden-beyond-the-pale-rips-senate-republicans-cowardice-on-impeachment-inquiry","Nancy Pelosi says Trump's rally comments about Biden 'beyond the pale,' rips Senate Republicans' 'cowardice' on impeachment inquiry","Nancy Pelosi says Trump's rally comments about Biden 'beyond the pale,' rips Senate Republicans' 'cowardice' on impeachment inquiry","","“The whole point of this inquiry is to save the Constitution of the United States.  The subpoena is the oversight that Congress has as a separation of powers – political branches of government have checks and balances on each other.","8 hours ago"
"1570864959-4873","https://www.foxnews.com/politics","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","https://www.foxnews.com/politics/democracy-2020-dems-debate-ca-homelessness-crisis","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","2020 Dems aren’t going far enough to address California homeless crisis, advocates claim","","“We’ve been doing $600,000 to $700,000 per person, per unit, and it’s planned over the next 10 years and that will not get it done,” Bales says. He added that only one candidate has reached out to him on how to remedy the situation.","11 hours ago"
"1570864630-4388","https://www.foxnews.com/politics","Liz Cheney, others in GOP spearhead bid to sanction Turkey for Syria invasion","https://www.foxnews.com/politics/liz-cheney-others-in-gop-spearhead-bid-to-sanction-turkey-for-syria-invasion","Liz Cheney, others in GOP spearhead bid to sanction Turkey for Syria invasion","Liz Cheney, others in GOP spearhead bid to sanction Turkey for Syria invasion","","House GOP Conference Chairwoman Liz Cheney, R.-Wyo., along with 20 Republican colleagues, said Thursday that legislation is being introduced to sanction Turkey for its military offensive against U.S.-backed Kurdish forces in northern Syria.","1 day ago"
"1570865044-5002","https://www.foxnews.com/politics","DOJ reveals no Mueller grand jury material shared with any foreign government","https://www.foxnews.com/politics/justice-department-mueller-grand-jury-material-not-shared-foreign-government","DOJ reveals no Mueller grand jury material shared with any foreign government","DOJ reveals no Mueller grand jury material shared with any foreign government","","TRUMP CLAIMS MUELLER 'ABSOLUTELY WANTED TO BE FBI DIRECTOR' WHEN THEY MET IN 2017","7 hours ago"
"1570864721-4516","https://www.foxnews.com/politics","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","https://www.foxnews.com/politics/trump-minneapolis-minnesota-rally-impeachment-push-security-costs-ilhan-omar","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","","When the rally was announced last month, Frey said Trump's ""message of hatred"" would never be welcome in Minnesota. But, at a news conference Tuesday, he said the city will do all it can to guarantee a ""safe and peaceful week,"" regardless of his political differences with Trump.","1 day ago"
"1570864966-4897","https://www.foxnews.com/politics","Appeals court blocks Ohio ban on Down syndrome abortions","https://www.foxnews.com/politics/ohio-down-syndrome-abortion-ban-federal-appeals-court","Appeals court blocks Ohio ban on Down syndrome abortions","Appeals court blocks Ohio ban on Down syndrome abortions","","""The state’s interest in preventing discrimination does not become compelling until viability,"" wrote Circuit Judge Bernice Bouie Donald, appointed by the Obama administration.","11 hours ago"
"1570864576-4349","https://www.foxnews.com/politics","Ted Cruz commends Taiwan's stand against 'communist oppression' as China censorship controversies rage","https://www.foxnews.com/politics/ted-cruz-taiwan-china-communist-oppression-censorship","Ted Cruz commends Taiwan's stand against 'communist oppression' as China censorship controversies rage","Ted Cruz commends Taiwan's stand against 'communist oppression' as China censorship controversies rage","","CLICK HERE TO GET THE FOX NEWS APP","1 day ago"
"1570864587-4357","https://www.foxnews.com/politics","Fox News Poll: Biden and Warren gain ground in Democratic race","https://www.foxnews.com/politics/fox-news-poll-biden-and-warren-gain-ground-in-democratic-race","Fox News Poll: Biden and Warren gain ground in Democratic race","Fox News Poll: Biden and Warren gain ground in Democratic race","","The rundown continues with Kamala Harris at 5 percent, Pete Buttigieg at 4 percent, Beto O’Rourke at 3 percent, and Cory Booker, Amy Klobuchar and Andrew Yang each at 2 percent.  Michael Bennet, Julian Castro, Tulsi Gabbard, Tim Ryan, Tom Steyer, and Marianne Williamson receive 1 percent apiece.","1 day ago"
