web-scraper-order,web-scraper-start-url,article,article-href,title,subtitle,author,content,date
"1570838855-2438","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","Mr. Trump is virtually certain to appeal the ruling, either to the full Court of Appeals or to the Supreme Court. But the decision — affirming an earlier ruling by a Federal District Court judge — was the first test at the appeals court level of the Trump legal team’s sweeping challenges to the constitutional authority of Congress to conduct oversight of his activities.","Oct. 11, 2019"
"1570838841-2301","https://www.nytimes.com/section/politics","ImageWhy Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander Burns","https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html","Why Populist Democrats Have Gained the Upper Hand in the 2020 Race","null","Alexander Burns","Anna Greenberg, a Democratic pollster who is not aligned in the primary, said an “anti-establishment” current had plainly taken hold, with voters rewarding candidates for defying the conventional limits of political debate and “pushing boundaries in really productive ways.” She pointed not only to Ms. Warren and Mr. Sanders but also to former Representative Beto O’Rourke, who has embraced a new political identity for himself as a gun-control activist and a critic of his own party’s relatively cautious platform on the issue.","null"
"1570838872-2585","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","“It is difficult to take that much comfort from the latest signs of progress given that we’ve had plenty of apparent truces in recent months end abruptly in a sudden further escalation in trade tensions,” Michael Pearce, senior United States economist at Capital Economics, said in a note to clients.","Oct. 11, 2019"
"1570838851-2418","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","“We’ve had nothing but bad news since May in the U.S.-China relationship,” Mr. Brilliant said. “And now we seemed to have put a halt to a further escalation of tensions, and that’s a step in the right direction.”","Oct. 11, 2019"
"1570838880-2647","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","In Scotland, the Aberdeenshire Council recently dropped an earlier requirement that the new housing development could not be built until the Trumps spent tens of millions of dollars on other investments at the resort.","Oct. 11, 2019, 7:33 p.m. ET"
"1570838851-2395","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","Despite the announcement, the deal has not been completed, and Steven Mnuchin, the Treasury secretary, said that more work remained, including on the agreements related to currency and access for American financial companies.","Oct. 11, 2019"
"1570838855-2436","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","In a 66-page ruling, the panel rejected Mr. Trump’s argument that Congress had no legitimate legislative authority to seek his business records from the firm, Mazars USA, because the committee was trying to determine whether he broke existing laws — not weighing whether to enact a new one.","Oct. 11, 2019"
"1570838848-2382","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","With Charlotte sleeping on her father’s chest, Dr. Milless filled out a card committing to caucus for Mr. O’Rourke and held it up while the Texan offered his toothy smile.","Oct. 11, 2019"
"1570838844-2326","https://www.nytimes.com/section/politics","ImageHow Did Rudy Giuliani Get Here?The man hailed as “America’s Mayor” after 9/11 is now at the center of an impeachment inquiry of President Trump.","https://www.nytimes.com/2019/10/11/the-weekly/rudy-giuliani-trump-ukraine.html","How Did Rudy Giuliani Get Here?","null","null","Nearly a dozen Times reporters who covered Giuliani as mayor, presidential candidate, and high-priced conservative for hire contributed to this episode of “The Weekly.” They include columnists Dan Barry, Jim Dwyer and James B. Stewart; Metro reporters William K. Rashbaum and Sarah Maslin Nir; Jonathan Mahler, a staff writer for The Times Magazine;  correspondents in Washington Maggie Haberman, Michael S. Schmidt and Kenneth P. Vogel; and Elisabeth Bumiller, Washington bureau chief.","null"
"1570838846-2340","https://www.nytimes.com/section/politics","ImageAlexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","Vanessa Friedman","It’s fair to say hair is not just some stringy stuff on the top of our heads.","Oct. 11, 2019"
"1570838851-2409","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","Mr. Trump’s defenders say China’s concessions will generate positive momentum for future talks and result in more business for farmers and manufacturers as they continue to press Beijing for a broader pact to correct longstanding economic abuses. Critics say that the move will go only part way toward resolving a crisis of the president’s own making, and that the trade war will continue to slow the global economy.","Oct. 11, 2019"
"1570838841-2314","https://www.nytimes.com/section/politics","ImageWhy Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander Burns","https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html","Why Populist Democrats Have Gained the Upper Hand in the 2020 Race","null","Alexander Burns","One of those voters is Ohio’s former governor, Ted Strickland, the only Democrat to hold that office this century. Like many Democratic voters, Mr. Strickland, a populist with close ties to organized labor, said he saw Mr. Biden as the safer bet for the general election but found it hard to resist the appeal of Ms. Warren’s proposals, most of all her plan for a new tax on vast private fortunes.","null"
