web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
1571004773-206,https://www.nytimes.com/search?query=bernie+sanders,"Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 RaceHere are seven things that happened on the presidential campaign trail this week.By Maggie Astor and Matt StevensPRINT EDITIONOctober 13, 2019",https://www.nytimes.com/2019/10/12/us/politics/joe-biden-impeachment-bernie-sanders.html?searchResultPosition=26,"Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 Race",Here are seven things that happened on the presidential campaign trail this week.,,"Oct. 12, 2019","It’s been a whirlwind week for Senator Bernie Sanders of Vermont, who is recovering from a heart attack. In addition to the concerns the episode raised about his health, his campaign’s delay in disclosing the heart attack led to criticism about its transparency, which Mr. Sanders has forcefully rejected."
1571004814-681,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Is Hospitalized, Raising Questions About His CandidacyThe Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.By Sydney Ember and Jonathan MartinPRINT EDITIONHeart Trouble Pulls Sanders From the Trail|October 3, 2019, Page A1",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-health.html?searchResultPosition=8,"Bernie Sanders Is Hospitalized, Raising Questions About His Candidacy",The Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.,,"Published Oct. 2, 2019","“I think it does matter,” added Mr. Horner, who said he had not picked a candidate yet."
1571004806-587,https://www.nytimes.com/search?query=bernie+sanders,The Necessary Radicalism of Bernie SandersHis plan to enhance workplace democracy puts the strike back where it belongs: at the center of political power.By Jamelle Bouie,https://www.nytimes.com/2019/09/11/opinion/sanders-labor-2020.html?searchResultPosition=11,The Necessary Radicalism of Bernie Sanders,His plan to enhance workplace democracy puts the strike back where it belongs: at the center of political power.,,null,"It was this widespread labor struggle — as well as an overwhelming victory for New Deal Democrats in the 1934 midterms — that created new space for political action in 1935. Senator Robert Wagner of New York introduced a labor bill that would give workers “the right to bargain collectively through representatives of their own choosing.” Facing re-election and eager to shore up support from labor, Roosevelt signed the National Labor Relations Act that summer."
1571004781-282,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Said He Had a Common Heart Procedure. So Why the Mystery?For three days, Mr. Sanders did not disclose pertinent health details, stirring questions about his condition. On Friday evening, doctors confirmed he had suffered a heart attack.By Lawrence K. Altman, M.D.PRINT EDITIONUncommon Reticence After a Common Procedure|October 5, 2019",https://www.nytimes.com/2019/10/04/us/politics/bernie-sanders-heart.html?searchResultPosition=22,Sanders Said He Had a Common Heart Procedure. So Why the Mystery?,"For three days, Mr. Sanders did not disclose pertinent health details, stirring questions about his condition. On Friday evening, doctors confirmed he had suffered a heart attack.",,"Published Oct. 4, 2019","In 2018, the doctor, Harold N. Bornstein, said that Trump aides had raided his office a year earlier and taken the president’s medical files after The Times reported that the president had taken a drug for hair growth. And this year, the White House physician pronounced Mr. Trump in “very good health” although the president had gained weight and is now officially obese."
1571004820-746,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Had Heart Attack, His Doctors Say as He Leaves Hospital“After two and a half days in the hospital, I feel great, and after taking a short time off, I look forward to getting back to work,” Mr. Sanders said.By Sydney EmberPRINT EDITIONSanders Had Heart Attack On the Trail|October 5, 2019, Page A1",https://www.nytimes.com/2019/10/04/us/politics/bernie-sanders-hospital.html?searchResultPosition=5,"Bernie Sanders Had Heart Attack, His Doctors Say as He Leaves Hospital",null,,"Published Oct. 4, 2019","That does not mean that Mr. Sanders can simply continue as if nothing happened, though. Doctors usually recommend a cardiac rehabilitation program, which is essentially an exercise program in which patients are closely monitored. Such a program, Dr. Tang said, “conditions the heart to work harder.”"
1571004809-624,https://www.nytimes.com/search?query=bernie+sanders,"What Jane Sanders Is Telling Bernie Sanders About His 2020 BidJane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.By Sydney Ember and Jonathan MartinPRINT EDITION‘She Is His Engine’: What Jane Sanders Is Telling Her Husband About 2020|October 11, 2019, Page A17",https://www.nytimes.com/2019/10/10/us/politics/bernie-sanders-wife-jane.html?searchResultPosition=10,What Jane Sanders Is Telling Bernie Sanders About His 2020 Bid,"Jane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.",,"Oct. 10, 2019","“That’s been his entire life — fighting for the average working people in this country, and this is not the time to stop when it feels like things can really change,” she said."
1571004814-679,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Is Hospitalized, Raising Questions About His CandidacyThe Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.By Sydney Ember and Jonathan MartinPRINT EDITIONHeart Trouble Pulls Sanders From the Trail|October 3, 2019, Page A1",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-health.html?searchResultPosition=8,"Bernie Sanders Is Hospitalized, Raising Questions About His Candidacy",The Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.,,"Published Oct. 2, 2019",Yet many Democratic voters have expressed discomfort with nominating a candidate in their 70s. A Pew survey in May indicated that only 3 percent of Democratic voters believed the best age range for a president to be in was in their 70s. Forty-seven percent of those surveyed said they preferred a president in their 50s.
1571004785-315,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Says After Heart Attack: ‘I Should Have Listened to Those Symptoms’Senator Bernie Sanders spoke to reporters about the state of his health in Burlington, Vt., on Tuesday.By The Associated Press",https://www.nytimes.com/video/us/politics/100000006759147/bernie-sanders-health.html?searchResultPosition=20,null,null,How We Got Here,null,
1571004809-593,https://www.nytimes.com/search?query=bernie+sanders,"What Jane Sanders Is Telling Bernie Sanders About His 2020 BidJane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.By Sydney Ember and Jonathan MartinPRINT EDITION‘She Is His Engine’: What Jane Sanders Is Telling Her Husband About 2020|October 11, 2019, Page A17",https://www.nytimes.com/2019/10/10/us/politics/bernie-sanders-wife-jane.html?searchResultPosition=10,What Jane Sanders Is Telling Bernie Sanders About His 2020 Bid,"Jane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.",,"Oct. 10, 2019","BURLINGTON, Vt. — When it comes time to make critical decisions regarding his presidential campaign, Senator Bernie Sanders often relies on a committee of two: himself and his wife, Jane Sanders."
1571004806-576,https://www.nytimes.com/search?query=bernie+sanders,The Necessary Radicalism of Bernie SandersHis plan to enhance workplace democracy puts the strike back where it belongs: at the center of political power.By Jamelle Bouie,https://www.nytimes.com/2019/09/11/opinion/sanders-labor-2020.html?searchResultPosition=11,The Necessary Radicalism of Bernie Sanders,His plan to enhance workplace democracy puts the strike back where it belongs: at the center of political power.,,null,"[Join Jamelle Bouie as he shines a light on overlooked writing, culture and ideas from around the internet. For exclusive thoughts, photos and reading recommendations, sign up for his newsletter.]"
1571004799-496,https://www.nytimes.com/search?query=bernie+sanders,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders AnymoreThe Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.By Sydney EmberPRINT EDITIONThey Still Love Bernie, But This Time Around He’s Got Competition|September 21, 2019, Page A22",https://www.nytimes.com/2019/09/20/us/politics/bernie-sanders-young-voters.html?searchResultPosition=14,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders Anymore","The Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.",,"Published Sept. 20, 2019","“Last time it was much more organic,” Faiz Shakir, Mr. Sanders’s campaign manager, said. “And this time it’s far more intentional.”"
